Date_Arrivee,ID_Residence
2024-08-18,Residence_21
2024-08-18,Residence_19
2024-08-18,Residence_2
2024-08-18,Residence_14
2024-08-18,Residence_4
2024-08-18,Residence_3
2024-08-18,Residence_5
2024-08-18,Residence_26
2024-08-18,Residence_6
2024-08-18,Residence_4
2024-08-18,Residence_12
2024-08-18,Residence_25
2024-08-19,Residence_7
2024-08-19,Residence_25
2024-08-19,Residence_7
2024-08-19,Residence_9
2024-08-19,Residence_15
2024-08-19,Residence_20
2024-08-19,Residence_23
2024-08-19,Residence_18
2024-08-19,Residence_12
2024-08-19,Residence_9
2024-08-19,Residence_5
2024-08-19,Residence_2
2024-08-19,Residence_9
2024-08-19,Residence_7
2024-08-19,Residence_7
2024-08-19,Residence_13
2024-08-19,Residence_2
2024-08-19,Residence_15
2024-08-19,Residence_13
2024-08-19,Residence_17
2024-08-19,Residence_10
2024-08-19,Residence_19
2024-08-19,Residence_9
2024-08-19,Residence_24
2024-08-20,Residence_1
2024-08-20,Residence_21
2024-08-20,Residence_18
2024-08-20,Residence_5
2024-08-20,Residence_4
2024-08-20,Residence_4
2024-08-20,Residence_27
2024-08-20,Residence_21
2024-08-20,Residence_16
2024-08-20,Residence_5
2024-08-20,Residence_23
2024-08-20,Residence_1
2024-08-20,Residence_27
2024-08-20,Residence_21
2024-08-20,Residence_10
2024-08-20,Residence_3
2024-08-20,Residence_13
2024-08-20,Residence_20
2024-08-20,Residence_14
2024-08-20,Residence_23
2024-08-20,Residence_9
2024-08-20,Residence_27
2024-08-20,Residence_15
2024-08-20,Residence_19
2024-08-20,Residence_15
2024-08-20,Residence_8
2024-08-20,Residence_3
2024-08-20,Residence_8
2024-08-21,Residence_25
2024-08-21,Residence_7
2024-08-21,Residence_4
2024-08-21,Residence_4
2024-08-21,Residence_14
2024-08-21,Residence_5
2024-08-21,Residence_25
2024-08-21,Residence_18
2024-08-21,Residence_25
2024-08-21,Residence_12
2024-08-21,Residence_12
2024-08-21,Residence_10
2024-08-21,Residence_6
2024-08-21,Residence_23
2024-08-21,Residence_27
2024-08-21,Residence_23
2024-08-21,Residence_1
2024-08-21,Residence_9
2024-08-21,Residence_12
2024-08-21,Residence_13
2024-08-21,Residence_27
2024-08-22,Residence_2
2024-08-22,Residence_27
2024-08-22,Residence_11
2024-08-22,Residence_10
2024-08-22,Residence_6
2024-08-22,Residence_21
2024-08-22,Residence_10
2024-08-22,Residence_1
2024-08-22,Residence_2
2024-08-22,Residence_4
2024-08-22,Residence_13
2024-08-22,Residence_5
2024-08-22,Residence_17
2024-08-22,Residence_17
2024-08-22,Residence_8
2024-08-22,Residence_4
2024-08-22,Residence_3
2024-08-22,Residence_26
2024-08-22,Residence_5
2024-08-22,Residence_16
2024-08-22,Residence_6
2024-08-22,Residence_20
2024-08-22,Residence_26
2024-08-22,Residence_5
2024-08-23,Residence_9
2024-08-23,Residence_23
2024-08-23,Residence_25
2024-08-23,Residence_1
2024-08-23,Residence_9
2024-08-23,Residence_26
2024-08-23,Residence_24
2024-08-23,Residence_11
2024-08-23,Residence_1
2024-08-23,Residence_15
2024-08-23,Residence_1
2024-08-23,Residence_12
2024-08-23,Residence_9
2024-08-23,Residence_26
2024-08-23,Residence_9
2024-08-23,Residence_24
2024-08-23,Residence_25
2024-08-23,Residence_1
2024-08-23,Residence_5
2024-08-23,Residence_10
2024-08-23,Residence_23
2024-08-24,Residence_6
2024-08-24,Residence_16
2024-08-24,Residence_13
2024-08-24,Residence_1
2024-08-24,Residence_23
2024-08-24,Residence_15
2024-08-24,Residence_10
2024-08-24,Residence_18
2024-08-24,Residence_18
2024-08-24,Residence_5
2024-08-24,Residence_8
2024-08-24,Residence_20
2024-08-24,Residence_20
2024-08-24,Residence_27
2024-08-24,Residence_23
2024-08-24,Residence_16
2024-08-24,Residence_27
2024-08-24,Residence_16
2024-08-24,Residence_5
2024-08-24,Residence_3
2024-08-24,Residence_21
2024-08-24,Residence_3
2024-08-24,Residence_3
2024-08-24,Residence_4
2024-08-24,Residence_27
2024-08-24,Residence_27
2024-08-24,Residence_10
2024-08-25,Residence_25
2024-08-25,Residence_11
2024-08-25,Residence_20
2024-08-25,Residence_24
2024-08-25,Residence_21
2024-08-25,Residence_11
2024-08-25,Residence_11
2024-08-25,Residence_26
2024-08-25,Residence_26
2024-08-25,Residence_8
2024-08-25,Residence_20
2024-08-25,Residence_24
2024-08-25,Residence_16
2024-08-25,Residence_20
2024-08-25,Residence_22
2024-08-25,Residence_18
2024-08-25,Residence_19
2024-08-25,Residence_21
2024-08-25,Residence_15
2024-08-25,Residence_24
2024-08-26,Residence_2
2024-08-26,Residence_18
2024-08-26,Residence_24
2024-08-26,Residence_8
2024-08-26,Residence_10
2024-08-26,Residence_12
2024-08-26,Residence_12
2024-08-26,Residence_27
2024-08-26,Residence_16
2024-08-26,Residence_5
2024-08-26,Residence_19
2024-08-26,Residence_18
2024-08-26,Residence_19
2024-08-26,Residence_20
2024-08-26,Residence_23
2024-08-26,Residence_20
2024-08-26,Residence_19
2024-08-26,Residence_13
2024-08-26,Residence_21
2024-08-26,Residence_6
2024-08-26,Residence_5
2024-08-26,Residence_27
2024-08-27,Residence_19
2024-08-27,Residence_10
2024-08-27,Residence_5
2024-08-27,Residence_26
2024-08-27,Residence_2
2024-08-27,Residence_9
2024-08-27,Residence_6
2024-08-27,Residence_20
2024-08-27,Residence_6
2024-08-27,Residence_5
2024-08-27,Residence_7
2024-08-27,Residence_10
2024-08-27,Residence_22
2024-08-27,Residence_13
2024-08-27,Residence_9
2024-08-27,Residence_2
2024-08-27,Residence_6
2024-08-27,Residence_25
2024-08-27,Residence_25
2024-08-28,Residence_5
2024-08-28,Residence_13
2024-08-28,Residence_24
2024-08-28,Residence_20
2024-08-28,Residence_3
2024-08-28,Residence_10
2024-08-28,Residence_16
2024-08-28,Residence_2
2024-08-28,Residence_27
2024-08-28,Residence_2
2024-08-28,Residence_10
2024-08-28,Residence_26
2024-08-28,Residence_4
2024-08-28,Residence_27
2024-08-28,Residence_19
2024-08-28,Residence_7
2024-08-28,Residence_14
2024-08-28,Residence_22
2024-08-28,Residence_19
2024-08-28,Residence_3
2024-08-28,Residence_27
2024-08-28,Residence_3
2024-08-28,Residence_1
2024-08-28,Residence_2
2024-08-28,Residence_24
2024-08-28,Residence_3
2024-08-28,Residence_20
2024-08-29,Residence_7
2024-08-29,Residence_7
2024-08-29,Residence_26
2024-08-29,Residence_2
2024-08-29,Residence_16
2024-08-29,Residence_27
2024-08-29,Residence_26
2024-08-29,Residence_6
2024-08-29,Residence_19
2024-08-29,Residence_26
2024-08-29,Residence_11
2024-08-29,Residence_26
2024-08-29,Residence_17
2024-08-29,Residence_20
2024-08-29,Residence_16
2024-08-29,Residence_10
2024-08-29,Residence_27
2024-08-30,Residence_26
2024-08-30,Residence_13
2024-08-30,Residence_12
2024-08-30,Residence_20
2024-08-30,Residence_18
2024-08-30,Residence_22
2024-08-30,Residence_24
2024-08-30,Residence_9
2024-08-30,Residence_12
2024-08-30,Residence_16
2024-08-30,Residence_1
2024-08-30,Residence_25
2024-08-30,Residence_8
2024-08-30,Residence_13
2024-08-30,Residence_18
2024-08-30,Residence_18
2024-08-30,Residence_18
2024-08-30,Residence_5
2024-08-30,Residence_25
2024-08-30,Residence_3
2024-08-30,Residence_11
2024-08-30,Residence_17
2024-08-30,Residence_23
2024-08-30,Residence_1
2024-08-30,Residence_2
2024-08-30,Residence_4
2024-08-30,Residence_27
2024-08-30,Residence_9
2024-08-30,Residence_26
2024-08-31,Residence_18
2024-08-31,Residence_7
2024-08-31,Residence_4
2024-08-31,Residence_13
2024-08-31,Residence_11
2024-08-31,Residence_6
2024-08-31,Residence_17
2024-08-31,Residence_7
2024-08-31,Residence_26
2024-08-31,Residence_10
2024-08-31,Residence_20
2024-08-31,Residence_22
2024-08-31,Residence_27
2024-08-31,Residence_24
2024-08-31,Residence_16
2024-09-01,Residence_7
2024-09-01,Residence_12
2024-09-01,Residence_15
2024-09-01,Residence_2
2024-09-01,Residence_10
2024-09-01,Residence_21
2024-09-01,Residence_21
2024-09-01,Residence_11
2024-09-01,Residence_24
2024-09-01,Residence_7
2024-09-01,Residence_22
2024-09-01,Residence_9
2024-09-01,Residence_22
2024-09-01,Residence_13
2024-09-02,Residence_16
2024-09-02,Residence_19
2024-09-02,Residence_17
2024-09-02,Residence_11
2024-09-02,Residence_21
2024-09-02,Residence_22
2024-09-02,Residence_3
2024-09-02,Residence_1
2024-09-02,Residence_10
2024-09-02,Residence_16
2024-09-02,Residence_23
2024-09-03,Residence_18
2024-09-03,Residence_7
2024-09-03,Residence_16
2024-09-03,Residence_9
2024-09-03,Residence_17
2024-09-03,Residence_11
2024-09-03,Residence_13
2024-09-03,Residence_7
2024-09-03,Residence_22
2024-09-03,Residence_12
2024-09-03,Residence_7
2024-09-03,Residence_13
2024-09-04,Residence_27
2024-09-04,Residence_15
2024-09-04,Residence_4
2024-09-04,Residence_26
2024-09-04,Residence_26
2024-09-04,Residence_4
2024-09-04,Residence_4
2024-09-04,Residence_25
2024-09-04,Residence_9
2024-09-04,Residence_5
2024-09-04,Residence_8
2024-09-04,Residence_8
2024-09-04,Residence_10
2024-09-04,Residence_14
2024-09-05,Residence_14
2024-09-05,Residence_4
2024-09-05,Residence_7
2024-09-05,Residence_25
2024-09-05,Residence_25
2024-09-05,Residence_3
2024-09-05,Residence_12
2024-09-05,Residence_11
2024-09-05,Residence_27
2024-09-05,Residence_16
2024-09-05,Residence_20
2024-09-05,Residence_13
2024-09-05,Residence_2
2024-09-06,Residence_13
2024-09-06,Residence_21
2024-09-06,Residence_12
2024-09-06,Residence_11
2024-09-06,Residence_13
2024-09-06,Residence_22
2024-09-06,Residence_27
2024-09-06,Residence_7
2024-09-06,Residence_19
2024-09-06,Residence_25
2024-09-06,Residence_7
2024-09-06,Residence_22
2024-09-06,Residence_10
2024-09-06,Residence_19
2024-09-07,Residence_7
2024-09-07,Residence_6
2024-09-07,Residence_22
2024-09-07,Residence_15
2024-09-07,Residence_17
2024-09-07,Residence_5
2024-09-07,Residence_21
2024-09-07,Residence_11
2024-09-07,Residence_25
2024-09-07,Residence_1
2024-09-07,Residence_14
2024-09-07,Residence_22
2024-09-07,Residence_18
2024-09-07,Residence_17
2024-09-07,Residence_20
2024-09-07,Residence_23
2024-09-07,Residence_7
2024-09-07,Residence_15
2024-09-07,Residence_16
2024-09-08,Residence_21
2024-09-08,Residence_14
2024-09-08,Residence_5
2024-09-08,Residence_10
2024-09-08,Residence_24
2024-09-08,Residence_24
2024-09-08,Residence_16
2024-09-08,Residence_25
2024-09-08,Residence_15
2024-09-08,Residence_3
2024-09-08,Residence_20
2024-09-08,Residence_13
2024-09-08,Residence_26
2024-09-08,Residence_19
2024-09-08,Residence_23
2024-09-08,Residence_8
2024-09-08,Residence_3
2024-09-08,Residence_26
2024-09-08,Residence_7
2024-09-08,Residence_9
2024-09-08,Residence_19
2024-09-09,Residence_20
2024-09-09,Residence_16
2024-09-09,Residence_21
2024-09-09,Residence_26
2024-09-09,Residence_23
2024-09-09,Residence_4
2024-09-09,Residence_24
2024-09-09,Residence_12
2024-09-09,Residence_19
2024-09-09,Residence_12
2024-09-09,Residence_9
2024-09-09,Residence_14
2024-09-09,Residence_9
2024-09-09,Residence_9
2024-09-09,Residence_11
2024-09-09,Residence_19
2024-09-09,Residence_5
2024-09-09,Residence_20
2024-09-09,Residence_10
2024-09-09,Residence_24
2024-09-09,Residence_2
2024-09-09,Residence_19
2024-09-09,Residence_16
2024-09-10,Residence_21
2024-09-10,Residence_4
2024-09-10,Residence_1
2024-09-10,Residence_17
2024-09-10,Residence_9
2024-09-10,Residence_12
2024-09-10,Residence_18
2024-09-10,Residence_13
2024-09-10,Residence_8
2024-09-10,Residence_12
2024-09-10,Residence_5
2024-09-10,Residence_8
2024-09-10,Residence_12
2024-09-10,Residence_6
2024-09-10,Residence_8
2024-09-11,Residence_1
2024-09-11,Residence_5
2024-09-11,Residence_18
2024-09-11,Residence_9
2024-09-11,Residence_23
2024-09-11,Residence_4
2024-09-11,Residence_23
2024-09-11,Residence_25
2024-09-11,Residence_26
2024-09-11,Residence_13
2024-09-11,Residence_22
2024-09-11,Residence_9
2024-09-11,Residence_8
2024-09-11,Residence_16
2024-09-11,Residence_9
2024-09-11,Residence_1
2024-09-11,Residence_14
2024-09-11,Residence_23
2024-09-11,Residence_15
2024-09-11,Residence_19
2024-09-11,Residence_7
2024-09-11,Residence_23
2024-09-11,Residence_14
2024-09-11,Residence_19
2024-09-11,Residence_4
2024-09-11,Residence_4
2024-09-12,Residence_11
2024-09-12,Residence_3
2024-09-12,Residence_26
2024-09-12,Residence_16
2024-09-12,Residence_27
2024-09-12,Residence_17
2024-09-12,Residence_8
2024-09-12,Residence_20
2024-09-12,Residence_16
2024-09-12,Residence_6
2024-09-12,Residence_5
2024-09-12,Residence_26
2024-09-12,Residence_26
2024-09-13,Residence_17
2024-09-13,Residence_17
2024-09-13,Residence_26
2024-09-13,Residence_9
2024-09-13,Residence_26
2024-09-13,Residence_20
2024-09-13,Residence_27
2024-09-13,Residence_14
2024-09-13,Residence_6
2024-09-13,Residence_5
2024-09-13,Residence_22
2024-09-13,Residence_16
2024-09-13,Residence_17
2024-09-13,Residence_4
2024-09-13,Residence_8
2024-09-13,Residence_21
2024-09-13,Residence_13
2024-09-13,Residence_6
2024-09-13,Residence_25
2024-09-13,Residence_2
2024-09-14,Residence_26
2024-09-14,Residence_14
2024-09-14,Residence_2
2024-09-14,Residence_17
2024-09-14,Residence_14
2024-09-14,Residence_2
2024-09-14,Residence_6
2024-09-14,Residence_13
2024-09-14,Residence_9
2024-09-14,Residence_1
2024-09-14,Residence_13
2024-09-14,Residence_4
2024-09-14,Residence_15
2024-09-14,Residence_12
2024-09-14,Residence_16
2024-09-14,Residence_20
2024-09-14,Residence_18
2024-09-14,Residence_15
2024-09-14,Residence_8
2024-09-14,Residence_2
2024-09-14,Residence_19
2024-09-14,Residence_20
2024-09-14,Residence_17
2024-09-15,Residence_1
2024-09-15,Residence_6
2024-09-15,Residence_5
2024-09-15,Residence_21
2024-09-15,Residence_20
2024-09-15,Residence_17
2024-09-15,Residence_8
2024-09-15,Residence_7
2024-09-15,Residence_24
2024-09-15,Residence_12
2024-09-15,Residence_24
2024-09-15,Residence_12
2024-09-15,Residence_20
2024-09-15,Residence_9
2024-09-15,Residence_8
2024-09-15,Residence_18
2024-09-15,Residence_19
2024-09-15,Residence_15
2024-09-15,Residence_10
2024-09-15,Residence_27
2024-09-15,Residence_9
2024-09-15,Residence_2
2024-09-16,Residence_15
2024-09-16,Residence_24
2024-09-16,Residence_2
2024-09-16,Residence_19
2024-09-16,Residence_12
2024-09-16,Residence_5
2024-09-16,Residence_22
2024-09-16,Residence_8
2024-09-16,Residence_23
2024-09-16,Residence_2
2024-09-16,Residence_19
2024-09-16,Residence_9
2024-09-16,Residence_18
2024-09-16,Residence_4
2024-09-16,Residence_17
2024-09-17,Residence_23
2024-09-17,Residence_19
2024-09-17,Residence_23
2024-09-17,Residence_24
2024-09-17,Residence_12
2024-09-17,Residence_17
2024-09-17,Residence_22
2024-09-17,Residence_8
2024-09-17,Residence_21
2024-09-17,Residence_25
2024-09-17,Residence_20
2024-09-17,Residence_23
2024-09-17,Residence_12
2024-09-17,Residence_20
2024-09-17,Residence_22
2024-09-17,Residence_25
2024-09-17,Residence_2
2024-09-17,Residence_13
2024-09-17,Residence_8
2024-09-18,Residence_8
2024-09-18,Residence_4
2024-09-18,Residence_23
2024-09-18,Residence_27
2024-09-18,Residence_26
2024-09-18,Residence_11
2024-09-18,Residence_22
2024-09-18,Residence_25
2024-09-18,Residence_21
2024-09-18,Residence_25
2024-09-18,Residence_1
2024-09-18,Residence_3
2024-09-18,Residence_15
2024-09-19,Residence_23
2024-09-19,Residence_11
2024-09-19,Residence_9
2024-09-19,Residence_18
2024-09-19,Residence_26
2024-09-19,Residence_24
2024-09-19,Residence_13
2024-09-19,Residence_17
2024-09-19,Residence_25
2024-09-19,Residence_22
2024-09-19,Residence_11
2024-09-19,Residence_26
2024-09-19,Residence_19
2024-09-19,Residence_25
2024-09-19,Residence_24
2024-09-19,Residence_27
2024-09-19,Residence_22
2024-09-19,Residence_17
2024-09-19,Residence_14
2024-09-19,Residence_27
2024-09-19,Residence_24
2024-09-19,Residence_9
2024-09-19,Residence_20
2024-09-20,Residence_8
2024-09-20,Residence_19
2024-09-20,Residence_23
2024-09-20,Residence_23
2024-09-20,Residence_12
2024-09-20,Residence_18
2024-09-20,Residence_17
2024-09-20,Residence_15
2024-09-20,Residence_25
2024-09-20,Residence_17
2024-09-20,Residence_25
2024-09-20,Residence_27
2024-09-20,Residence_4
2024-09-20,Residence_6
2024-09-20,Residence_3
2024-09-20,Residence_25
2024-09-20,Residence_6
2024-09-20,Residence_2
2024-09-20,Residence_17
2024-09-20,Residence_12
2024-09-20,Residence_11
2024-09-20,Residence_4
2024-09-20,Residence_23
2024-09-20,Residence_24
2024-09-20,Residence_11
2024-09-20,Residence_16
2024-09-20,Residence_8
2024-09-20,Residence_8
2024-09-20,Residence_23
2024-09-20,Residence_14
2024-09-21,Residence_19
2024-09-21,Residence_23
2024-09-21,Residence_23
2024-09-21,Residence_13
2024-09-21,Residence_27
2024-09-21,Residence_6
2024-09-21,Residence_15
2024-09-21,Residence_20
2024-09-21,Residence_16
2024-09-21,Residence_18
2024-09-21,Residence_10
2024-09-21,Residence_21
2024-09-21,Residence_19
2024-09-21,Residence_26
2024-09-21,Residence_16
2024-09-21,Residence_23
2024-09-21,Residence_3
2024-09-21,Residence_26
2024-09-21,Residence_18
2024-09-21,Residence_27
2024-09-21,Residence_5
2024-09-21,Residence_23
2024-09-21,Residence_22
2024-09-21,Residence_2
2024-09-22,Residence_3
2024-09-22,Residence_17
2024-09-22,Residence_11
2024-09-22,Residence_7
2024-09-22,Residence_15
2024-09-22,Residence_1
2024-09-22,Residence_12
2024-09-22,Residence_19
2024-09-22,Residence_12
2024-09-22,Residence_17
2024-09-22,Residence_16
2024-09-22,Residence_5
2024-09-22,Residence_23
2024-09-22,Residence_5
2024-09-22,Residence_25
2024-09-22,Residence_18
2024-09-22,Residence_14
2024-09-22,Residence_7
2024-09-22,Residence_23
2024-09-22,Residence_21
2024-09-23,Residence_1
2024-09-23,Residence_9
2024-09-23,Residence_21
2024-09-23,Residence_22
2024-09-23,Residence_3
2024-09-23,Residence_17
2024-09-23,Residence_15
2024-09-23,Residence_22
2024-09-23,Residence_3
2024-09-23,Residence_16
2024-09-23,Residence_21
2024-09-23,Residence_21
2024-09-23,Residence_24
2024-09-23,Residence_24
2024-09-23,Residence_12
2024-09-23,Residence_9
2024-09-23,Residence_19
2024-09-23,Residence_13
2024-09-24,Residence_25
2024-09-24,Residence_6
2024-09-24,Residence_2
2024-09-24,Residence_9
2024-09-24,Residence_6
2024-09-24,Residence_27
2024-09-24,Residence_20
2024-09-24,Residence_13
2024-09-24,Residence_9
2024-09-24,Residence_24
2024-09-24,Residence_7
2024-09-24,Residence_24
2024-09-24,Residence_25
2024-09-24,Residence_14
2024-09-24,Residence_26
2024-09-24,Residence_21
2024-09-24,Residence_14
2024-09-24,Residence_11
2024-09-24,Residence_14
2024-09-24,Residence_5
2024-09-24,Residence_12
2024-09-24,Residence_23
2024-09-24,Residence_9
2024-09-24,Residence_13
2024-09-24,Residence_10
2024-09-25,Residence_13
2024-09-25,Residence_1
2024-09-25,Residence_12
2024-09-25,Residence_5
2024-09-25,Residence_2
2024-09-25,Residence_24
2024-09-25,Residence_7
2024-09-25,Residence_13
2024-09-25,Residence_6
2024-09-25,Residence_6
2024-09-25,Residence_26
2024-09-25,Residence_3
2024-09-25,Residence_11
2024-09-25,Residence_26
2024-09-25,Residence_25
2024-09-25,Residence_19
2024-09-25,Residence_24
2024-09-25,Residence_15
2024-09-25,Residence_26
2024-09-25,Residence_11
2024-09-25,Residence_27
2024-09-25,Residence_3
2024-09-25,Residence_25
2024-09-25,Residence_4
2024-09-25,Residence_7
2024-09-25,Residence_17
2024-09-25,Residence_27
2024-09-26,Residence_22
2024-09-26,Residence_20
2024-09-26,Residence_23
2024-09-26,Residence_21
2024-09-26,Residence_6
2024-09-26,Residence_8
2024-09-26,Residence_21
2024-09-26,Residence_10
2024-09-26,Residence_9
2024-09-26,Residence_23
2024-09-26,Residence_5
2024-09-26,Residence_26
2024-09-26,Residence_3
2024-09-26,Residence_19
2024-09-26,Residence_17
2024-09-26,Residence_18
2024-09-26,Residence_22
2024-09-26,Residence_5
2024-09-26,Residence_21
2024-09-26,Residence_24
2024-09-26,Residence_8
2024-09-26,Residence_16
2024-09-26,Residence_11
2024-09-26,Residence_21
2024-09-26,Residence_25
2024-09-26,Residence_22
2024-09-26,Residence_4
2024-09-26,Residence_14
2024-09-26,Residence_23
2024-09-27,Residence_9
2024-09-27,Residence_11
2024-09-27,Residence_10
2024-09-27,Residence_12
2024-09-27,Residence_15
2024-09-27,Residence_23
2024-09-27,Residence_2
2024-09-27,Residence_21
2024-09-27,Residence_2
2024-09-27,Residence_23
2024-09-27,Residence_5
2024-09-27,Residence_17
2024-09-27,Residence_18
2024-09-27,Residence_1
2024-09-27,Residence_21
2024-09-27,Residence_15
2024-09-27,Residence_7
2024-09-28,Residence_10
2024-09-28,Residence_25
2024-09-28,Residence_16
2024-09-28,Residence_6
2024-09-28,Residence_27
2024-09-28,Residence_19
2024-09-28,Residence_27
2024-09-28,Residence_10
2024-09-28,Residence_11
2024-09-28,Residence_10
2024-09-28,Residence_1
2024-09-28,Residence_19
2024-09-28,Residence_4
2024-09-28,Residence_2
2024-09-28,Residence_1
2024-09-28,Residence_20
2024-09-28,Residence_12
2024-09-28,Residence_8
2024-09-28,Residence_15
2024-09-29,Residence_20
2024-09-29,Residence_14
2024-09-29,Residence_1
2024-09-29,Residence_5
2024-09-29,Residence_18
2024-09-29,Residence_21
2024-09-29,Residence_20
2024-09-29,Residence_22
2024-09-29,Residence_21
2024-09-29,Residence_9
2024-09-29,Residence_27
2024-09-29,Residence_22
2024-09-29,Residence_22
2024-09-29,Residence_20
2024-09-29,Residence_1
2024-09-29,Residence_16
2024-09-29,Residence_4
2024-09-29,Residence_23
2024-09-30,Residence_22
2024-09-30,Residence_4
2024-09-30,Residence_9
2024-09-30,Residence_12
2024-09-30,Residence_20
2024-09-30,Residence_12
2024-09-30,Residence_19
2024-09-30,Residence_17
2024-09-30,Residence_6
2024-09-30,Residence_3
2024-09-30,Residence_19
2024-09-30,Residence_21
2024-09-30,Residence_24
2024-09-30,Residence_2
2024-09-30,Residence_26
2024-09-30,Residence_19
2024-09-30,Residence_3
2024-09-30,Residence_27
2024-09-30,Residence_8
2024-09-30,Residence_21
2024-09-30,Residence_6
2024-09-30,Residence_1
2024-09-30,Residence_11
2024-09-30,Residence_23
2024-09-30,Residence_2
2024-09-30,Residence_7
2024-09-30,Residence_18
2024-09-30,Residence_12
2024-10-01,Residence_12
2024-10-01,Residence_19
2024-10-01,Residence_14
2024-10-01,Residence_19
2024-10-01,Residence_18
2024-10-01,Residence_17
2024-10-01,Residence_12
2024-10-01,Residence_13
2024-10-01,Residence_18
2024-10-01,Residence_18
2024-10-01,Residence_12
2024-10-01,Residence_24
2024-10-01,Residence_25
2024-10-01,Residence_3
2024-10-01,Residence_25
2024-10-01,Residence_20
2024-10-01,Residence_11
2024-10-01,Residence_3
2024-10-01,Residence_13
2024-10-01,Residence_3
2024-10-01,Residence_20
2024-10-01,Residence_6
2024-10-01,Residence_21
2024-10-01,Residence_15
2024-10-01,Residence_14
2024-10-01,Residence_22
2024-10-01,Residence_24
2024-10-01,Residence_9
2024-10-01,Residence_14
2024-10-01,Residence_1
2024-10-02,Residence_6
2024-10-02,Residence_5
2024-10-02,Residence_5
2024-10-02,Residence_14
2024-10-02,Residence_20
2024-10-02,Residence_25
2024-10-02,Residence_21
2024-10-02,Residence_22
2024-10-02,Residence_9
2024-10-02,Residence_23
2024-10-02,Residence_16
2024-10-02,Residence_7
2024-10-02,Residence_7
2024-10-02,Residence_7
2024-10-02,Residence_13
2024-10-02,Residence_14
2024-10-02,Residence_15
2024-10-02,Residence_10
2024-10-02,Residence_26
2024-10-02,Residence_6
2024-10-02,Residence_13
2024-10-02,Residence_20
2024-10-02,Residence_6
2024-10-02,Residence_16
2024-10-02,Residence_24
2024-10-02,Residence_4
2024-10-02,Residence_13
2024-10-03,Residence_22
2024-10-03,Residence_13
2024-10-03,Residence_14
2024-10-03,Residence_2
2024-10-03,Residence_7
2024-10-03,Residence_9
2024-10-03,Residence_19
2024-10-03,Residence_1
2024-10-03,Residence_3
2024-10-03,Residence_25
2024-10-03,Residence_5
2024-10-04,Residence_27
2024-10-04,Residence_13
2024-10-04,Residence_27
2024-10-04,Residence_3
2024-10-04,Residence_6
2024-10-04,Residence_19
2024-10-04,Residence_25
2024-10-04,Residence_13
2024-10-04,Residence_27
2024-10-04,Residence_21
2024-10-04,Residence_2
2024-10-04,Residence_11
2024-10-04,Residence_19
2024-10-04,Residence_16
2024-10-04,Residence_20
2024-10-04,Residence_8
2024-10-04,Residence_11
2024-10-04,Residence_23
2024-10-04,Residence_11
2024-10-04,Residence_17
2024-10-05,Residence_11
2024-10-05,Residence_1
2024-10-05,Residence_4
2024-10-05,Residence_13
2024-10-05,Residence_7
2024-10-05,Residence_11
2024-10-05,Residence_2
2024-10-05,Residence_14
2024-10-05,Residence_15
2024-10-05,Residence_27
2024-10-05,Residence_13
2024-10-05,Residence_12
2024-10-05,Residence_19
2024-10-05,Residence_3
2024-10-05,Residence_18
2024-10-05,Residence_23
2024-10-05,Residence_4
2024-10-05,Residence_20
2024-10-05,Residence_4
2024-10-05,Residence_19
2024-10-05,Residence_14
2024-10-05,Residence_12
2024-10-05,Residence_13
2024-10-06,Residence_24
2024-10-06,Residence_2
2024-10-06,Residence_12
2024-10-06,Residence_6
2024-10-06,Residence_11
2024-10-06,Residence_3
2024-10-06,Residence_24
2024-10-06,Residence_26
2024-10-06,Residence_19
2024-10-06,Residence_12
2024-10-06,Residence_18
2024-10-06,Residence_20
2024-10-06,Residence_15
2024-10-06,Residence_22
2024-10-06,Residence_18
2024-10-06,Residence_18
2024-10-06,Residence_9
2024-10-06,Residence_3
2024-10-07,Residence_11
2024-10-07,Residence_11
2024-10-07,Residence_5
2024-10-07,Residence_15
2024-10-07,Residence_15
2024-10-07,Residence_12
2024-10-07,Residence_18
2024-10-07,Residence_3
2024-10-07,Residence_3
2024-10-07,Residence_26
2024-10-07,Residence_13
2024-10-07,Residence_14
2024-10-07,Residence_23
2024-10-08,Residence_7
2024-10-08,Residence_6
2024-10-08,Residence_20
2024-10-08,Residence_11
2024-10-08,Residence_2
2024-10-08,Residence_5
2024-10-08,Residence_8
2024-10-08,Residence_7
2024-10-08,Residence_11
2024-10-08,Residence_17
2024-10-08,Residence_3
2024-10-08,Residence_6
2024-10-08,Residence_8
2024-10-08,Residence_27
2024-10-08,Residence_26
2024-10-08,Residence_1
2024-10-08,Residence_25
2024-10-08,Residence_19
2024-10-08,Residence_11
2024-10-08,Residence_20
2024-10-08,Residence_12
2024-10-08,Residence_1
2024-10-08,Residence_16
2024-10-08,Residence_22
2024-10-09,Residence_24
2024-10-09,Residence_21
2024-10-09,Residence_20
2024-10-09,Residence_22
2024-10-09,Residence_20
2024-10-09,Residence_18
2024-10-09,Residence_6
2024-10-09,Residence_7
2024-10-09,Residence_3
2024-10-09,Residence_6
2024-10-09,Residence_12
2024-10-09,Residence_16
2024-10-09,Residence_21
2024-10-09,Residence_2
2024-10-09,Residence_19
2024-10-09,Residence_4
2024-10-09,Residence_16
2024-10-09,Residence_10
